"date"	"max_temp"	"min_temp"	"mean_temp"	"rel_humidity_pct"	"wind_speed"	"rain"
2002-05-07	10.1	4	7.6	86.8	8.1	3
2002-05-08	10.6	6.1	8.1	84.4	15.3	15.3
2002-05-09	10	6.5	8.6	93	5.8	17
2002-05-10	16.3	9	11.8	76.8	9.7	0.1
2002-05-11	18.3	8.6	12.8	71.7	6.5	0
2002-05-12	17.1	8.4	11.9	77.1	6	1
2002-05-13	19.8	4.1	13.2	61.6	10	0
2002-05-14	22	6.4	15.7	58.9	16.7	0
2002-05-15	24.3	8.6	17.3	64.8	6.3	0
2002-05-16	27.5	10.3	19.4	58.1	5.1	0
2002-05-17	30.4	10.7	21.5	51.2	11.1	0
2002-05-18	21.9	11.8	17.2	54.2	19.2	0.2
2002-05-19	21.4	7.9	15.4	54	6.4	0
2002-05-20	26	7	17.7	47.6	3.2	0
2002-05-21	27.7	8.7	19.9	45.5	8.1	0
2002-05-22	24.4	12.6	19.2	42.5	15.1	0
2002-05-23	19.9	10.5	15.7	58.7	23.4	2
2002-05-24	19.1	9.5	13.3	47.2	14.1	0
2002-05-25	25.1	5.9	17.2	53.2	9.5	0
2002-05-26	24.5	12.9	18.8	38.5	10.2	0
2002-05-27	21.2	9	15.2	43	16.7	0
2002-05-28	19.8	6.9	14.2	39.3	8.8	0
2002-05-29	26.5	7.8	17.9	43.3	5.1	0
2002-05-30	28.7	8.6	20.3	39.8	9.5	0
2002-05-31	30.8	12	22.5	42.3	8.8	0
2002-06-01	29.9	11.6	21.6	45.1	12.3	0
2002-06-02	30.9	14.9	23	48.3	5.1	0
2002-06-03	32.4	14.8	24.8	43.1	9.5	0
2002-06-04	29.8	17.5	24	40	13	0
2002-06-05	22.2	13.7	17.8	53.8	23.2	0.3
2002-06-06	19.8	11.1	14.6	60.2	14.6	0.6
2002-06-07	16.7	9.4	12.3	67.1	17.1	11
2002-06-08	21	6	14.1	65.9	12.5	0.4
2002-06-09	18.6	10.2	13.8	47.8	16	0
2002-06-10	24.3	5.7	16	46.8	11.8	0
2002-06-11	28.2	12.3	20.5	45.9	5.6	0
2002-06-12	31.5	10.8	22.4	37.8	4.6	0
2002-06-13	33.1	14.5	24.5	36.3	6.7	0
2002-06-14	33.5	13.6	25.1	31.4	12.7	0
2002-06-15	34.4	13.9	25.5	29.5	7.4	0
2002-06-16	35.5	13.9	27.4	28.1	9	0
2002-06-17	36.1	17.2	28.2	29.2	7.2	0
2002-06-18	37	16.8	28.5	29	9.3	0
2002-06-19	35.2	17.7	28.1	30.1	8.3	0
2002-06-20	30.3	18.3	24.1	47.9	7.9	0.3
2002-06-21	33.6	15.9	25.6	40.4	8.8	0
2002-06-22	35	16	27.6	28.5	9.3	0
2002-06-23	36.4	15.7	27.6	28	6	0
2002-06-24	35.7	17.4	27.9	27.2	12.3	0
2002-06-25	34	17.4	25.5	43.4	13.9	0
2002-06-26	34.7	17.6	25.6	41.7	11.7	0
2002-06-27	35.8	21.5	28.6	33.6	19.2	0
2002-06-28	29.9	20.5	25.4	33.6	13	0
2002-06-29	32.1	14.9	24.9	35.3	9	0
2002-06-30	31.7	15.8	24	39.4	11.1	0
2002-07-01	29.1	14.1	19.5	61.8	13.4	7
2002-07-02	25.6	13.6	19.1	68.4	4.9	0
2002-07-03	30.4	12.8	22.9	45	10.2	0
2002-07-04	31.9	14.3	24.5	36	13.2	0
2002-07-05	32.3	18.5	25.2	33	7.6	0
2002-07-06	33	15.6	24.8	34.9	10.1	0
2002-07-07	32.3	18.3	25.2	36.1	6.3	0
2002-07-08	33.5	17.4	26	42.8	6.5	0
2002-07-09	31.8	19.6	26.1	44.3	15.1	1.1
2002-07-10	30	17.7	24.3	42.7	19.2	0
2002-07-11	28.4	17.5	23.2	44.3	13.4	0
2002-07-12	31.6	14.7	24.2	33.9	8.8	0
2002-07-13	31.7	17.3	24.7	37.5	10.4	0
2002-07-14	29.2	17.4	23	39.3	15.5	0
2002-07-15	27.1	12.7	19.6	32	20.4	0
2002-07-16	27.8	12.5	20.1	39.5	17.6	0
2002-07-17	30	15	22.6	39.1	17.4	0
2002-07-18	32.6	15.7	24.5	33.4	10.4	0
2002-07-19	34.6	16	26.6	27.5	6	0
2002-07-20	35.3	15.8	27.1	25.9	8.1	0
2002-07-21	33.2	19.1	26.3	32.9	10.1	0
2002-07-22	34.8	16.2	25.5	35.5	5.3	0
2002-07-23	27	16.8	22.2	37.9	15.5	0
2002-07-24	26.2	13.2	20.9	51.7	7.2	4
2002-07-25	32.8	14.3	23.9	39.6	8.3	0
2002-07-26	34	17	25.9	40.3	8.6	0
2002-07-27	35	17.7	27.2	34.4	17.8	0
2002-07-28	36.6	19.2	28.4	32.4	6.3	0
2002-07-29	37.1	19.7	29	30	9.7	0
2002-07-30	36.3	18.7	28.7	31.1	9.3	0
2002-07-31	33.8	19	26.2	38.1	13	0
2002-08-01	31.1	16.9	23.5	41.9	13.2	0
2002-08-02	30.2	14.4	22.7	31.7	10.7	0
2002-08-03	31.8	17.3	24.5	30.5	10	0
2002-08-04	31.9	13.3	24.4	23.5	13.4	0
2002-08-05	32.3	14.3	25	28.2	11.4	0
2002-08-06	31.9	14.8	24.4	30.6	12.4	0
2002-08-07	31.8	14.6	24.8	36	9.3	0
2002-08-08	32.4	16.1	24.9	37.5	9.3	0
2002-08-09	30.8	17.4	23.8	35.3	11.4	0
2002-08-10	30	14.9	22.9	38.6	19.9	0
2002-08-11	25.2	16.6	20.3	50	13	0
2002-08-12	28.8	13	20.6	35.7	14.6	0
2002-08-13	33.7	13.4	24.3	35	5.8	0
2002-08-14	35.5	16.2	27	29.6	6.3	0
2002-08-15	34.1	18.6	26.3	31.8	3.9	0
2002-08-16	32.5	19.8	26	38.9	7.4	0
2002-08-17	33.4	16.4	25.9	38.5	6.7	0
2002-08-18	34.4	17.1	26.7	34.8	8.1	0
2002-08-19	33.7	17	26.4	31.7	9.3	0
2002-08-20	32.7	18	26.4	35.9	8.6	0
2002-08-21	32.9	21.2	27	26.7	10.1	0
2002-08-22	32.9	16.9	25.2	35.2	10.7	0
2002-08-23	31.4	16.6	24.6	40.6	13.2	0
2002-08-24	31.3	15.8	24.1	46.5	10.9	0
2002-08-25	28.8	16	20.9	59.3	11.6	0
2002-08-26	25.9	14.8	19.3	63.2	8.6	0
2002-08-27	24.5	14.7	18.2	64.4	8.5	0
2002-08-28	24.9	12.7	18.3	55.7	13.2	0.6
2002-08-29	26	11.4	19.4	55.4	9.5	0
2002-08-30	28.6	12.4	20.7	50.3	6.5	0
2002-08-31	30.2	13.7	22.5	42.2	8.6	0
2002-09-01	30.5	13.7	23.1	41.8	7.2	0
2002-09-02	31.1	15.5	23.6	41	8.6	0
2002-09-03	28.8	17.9	23.1	50.3	7.2	0
2002-09-04	29	13.6	22.2	49.2	11.4	0
2002-09-05	27.3	13.2	21.2	48.5	11.6	0
2002-09-06	26.6	14.5	20.4	38.9	6.9	0
2002-09-07	26.9	11.9	19.4	42.7	20.6	0
2002-09-08	27.8	11.7	19.9	46.8	10.1	0
2002-09-09	22.4	14.9	18.4	64.3	10.9	7
2002-09-10	22.7	13.4	17.6	55.7	11.6	0
2002-09-11	26.5	8.3	17.6	50.9	4.9	0
2002-09-12	29.4	9.6	20.4	43	6.3	0
2002-09-13	29.6	11.4	21.4	40.8	6.3	0
2002-09-14	29.5	13	21.7	41.6	6.7	0
2002-09-15	29.1	15.4	22	47	8.1	0
2002-09-16	27.8	14.4	21.8	54.3	7.9	0.5
2002-09-17	22.2	17.3	19.1	80.9	8.8	2.2
2002-09-18	23.7	16.3	18.8	76.1	7.9	4
2002-09-19	24	16.2	19.5	73.1	14.6	9
2002-09-20	24.9	15.2	19.4	69.9	6.3	0
2002-09-21	26.7	14.5	19.2	73.3	5.3	5
2002-09-22	22.7	14.2	18.1	72.3	13	2.7
2002-09-23	22.9	14.4	17.5	75.6	6.9	0.4
2002-09-24	20.9	11	16.1	67.1	9.5	0
2002-09-25	19.7	5	12.9	47.6	5.8	0
2002-09-26	21.5	5.9	13.6	41.4	6.7	0
2002-09-27	23.9	6.4	15.2	50.6	4.9	0
2002-09-28	24.9	7.3	16.1	41.3	5.8	0
2002-09-29	26.7	7.2	16.7	43.2	3.9	0
2002-09-30	26.8	8.6	18.1	46.5	3.7	0
2002-10-01	25.3	13.2	18.7	65.3	5.8	0.5
2002-10-02	18.3	14.2	15.6	87.6	7.4	14
2002-10-03	18.4	12.5	15	86.1	4.4	0
2002-10-04	23.2	10.8	16.8	74.8	3	0
2002-10-05	23.9	13	17.4	68	3	0
2002-10-06	23.8	11.1	17.1	68.4	4.6	0
2002-10-07	24.9	11.1	17.2	55.4	2.5	0
2002-10-08	23.8	7.5	16.1	62	7.6	0
2002-10-09	18.3	10.8	14.7	87.3	8.8	15.4
2002-10-10	18.4	9.3	13.6	72.2	14.1	7.6
2002-10-11	14.2	6.8	10.2	70.1	7.4	5
2002-10-12	19.6	5.1	13.1	62.7	9.5	0
2002-10-13	22.6	9.8	16.2	70.2	8.3	0
2002-10-14	20.8	7.8	13.7	82.2	6.7	0
2002-10-15	22	10.6	16.5	74	9.3	0
2002-10-16	18.6	11.2	15.4	74	8.1	0
2002-10-17	21.7	12.4	16.4	70.9	19.5	0.3
2002-10-18	16.7	7.1	12.5	60.4	14.6	0
2002-10-19	17.8	3.8	9.9	67.5	3.7	0
2002-10-20	21.3	4.9	12.6	70.3	4.2	0
2002-10-21	17.6	7.9	13.7	81.1	6.9	2
2002-10-22	18.2	12.3	15.4	79.9	23.4	9.6
2002-10-23	17.9	12	14	73.9	26.4	0
2002-10-24	17.4	9.5	13.4	65.5	18.3	0
2002-10-25	15.4	5.4	10.9	79.9	9.1	0
2002-10-26	18.5	9.2	13.4	86.4	6.3	0
2002-10-27	18.5	8.1	12	90.8	2.5	0
2002-10-28	21.9	5.9	11.6	87.5	4.1	0
2002-10-29	23.1	7.2	14.1	72.2	5.3	0
2002-10-30	22.2	6.8	13.2	73.2	5.1	0
2002-10-31	17.5	9	13.6	76.2	13.2	2
2002-11-01	18.6	7.5	12.8	78	3.9	0
2002-11-02	15.8	4.8	9.8	87.3	5.6	0
2002-11-03	13.5	8.3	10.8	93.1	1.9	0.15
2002-11-04	20	10.7	14.8	86.1	7.4	0.3
2002-11-05	18.1	7.3	12.2	69.7	7.6	0
2002-11-06	18.7	6.6	12.1	67.1	5.1	0
2002-11-07	20.6	5.7	13.6	64.9	7.9	0
2002-11-08	15	4.5	10.8	49.2	17.6	0
2002-11-09	14.4	1	8	61.9	4.4	0
2002-11-10	20.5	6.3	13.1	53.6	11.6	0
2002-11-11	20.1	5.5	12.6	73.9	7.6	0
2002-11-12	16.2	3.8	10.8	83	7.9	0
2002-11-13	16	10	12.5	75.4	16.1	0.9
2002-11-14	14.6	7.2	10.6	80	22.7	13
2002-11-15	9.1	5.4	7.2	89.7	11.7	10
2002-11-16	10.6	5.5	7.6	87.8	4.4	4.6
2002-11-17	8.4	5	6.4	90.6	10.6	4.6
2002-11-18	11.9	5.4	7.4	82.1	3	0.7
2002-11-19	10.4	3	7	92.3	5.3	0.7
2002-11-20	12.2	7.4	9.5	90.6	13.5	13
2002-11-21	9.8	5.4	7.4	79.9	14.6	0.5
2002-11-22	12.3	5.8	8.6	83.3	16.4	8.5
2002-11-23	11	6.6	8.7	89.9	15.1	7.4
2002-11-24	12.3	6.6	9.3	85	13.8	4.2
2002-11-25	9.1	4.7	6.7	93.4	11.1	5
2002-11-26	10.3	3.8	6.7	82.2	4.3	0
2002-11-27	7.5	-0.2	3.9	93.6	3.7	0
2002-11-28	9.5	5.5	7.8	97.2	3.9	1.75
2002-11-29	14.2	8.7	11	67.8	14.8	3.5
2002-11-30	10.9	4.4	8	82.2	11.1	1.3
2002-12-01	14.4	5.3	9.7	70.1	6.9	0
2002-12-02	11.6	5.1	8.7	88.5	7.4	0
2002-12-03	12.5	4.6	8.7	72.1	10.7	0
2002-12-04	10.9	4	8.4	67.9	12.1	0
2002-12-05	10.9	4	8.4	67.9	12.1	0
2002-12-06	11.8	6	8.5	60.9	20	0
2002-12-07	11.8	6	8.5	60.9	20	0
2002-12-08	11.6	0.7	5.5	72.7	7.9	0
2002-12-09	8.9	-0.8	3.4	80.1	2.8	0
2002-12-10	6.8	0.1	3.6	89.5	5.6	15
2002-12-11	9.8	4.1	7.2	87.9	14	5
2002-12-12	10.6	4.3	7	88.6	8.6	1
2002-12-13	10.5	1.3	5.3	87.1	4.6	0
2002-12-14	10.3	-0.7	4.9	86.6	3.2	0.8
2002-12-15	12.7	6	9.5	84	14.8	6.3
2002-12-16	9.9	1.4	5.7	91	6.7	0
2002-12-17	10.6	-0.3	4.1	88.7	4	0
2002-12-18	13.3	5.4	9.2	94.6	8.3	10
2002-12-19	14.6	11.4	12.9	94.3	8.3	7
2002-12-20	12.8	10.2	11.4	94.7	3.2	1
2002-12-21	13.8	6.1	10.7	90.9	3	0
2002-12-22	9.9	5.9	8.3	93.9	2.8	0
2002-12-23	10.8	2.5	7.6	90.2	4.6	0
2002-12-24	12.7	0.7	6.1	87.9	6.7	0
2002-12-25	11	4.3	8.8	93.7	7.4	0
2002-12-26	13.8	9	11.2	89.5	12.5	0
2002-12-27	13.3	10.4	11.7	84.1	16.9	0
2002-12-28	11.6	9	9.8	82.3	24.1	9
2002-12-29	11	4.3	8.4	61.5	15.3	0
2002-12-30	9.6	-0.3	4.5	85.3	3.7	0
2002-12-31	9.9	3	6.7	84.6	14.4	0.6
2003-01-01	12.2	7.4	8.5	71.9	14.8	0.6
2003-01-02	11.3	8.6	9.8	91.7	8.6	0.3
2003-01-03	12.3	10.6	11	92.5	17.9	0
2003-01-04	12.5	6.4	10.7	81.6	21.1	0
2003-01-05	12.6	5.9	8.7	73.5	14	0
2003-01-06	8.3	0.4	4.8	92.1	6.8	10
2003-01-07	9.5	4.5	6.5	63.2	23.2	6
2003-01-08	6	0.1	3.4	92.6	7.4	7.2
2003-01-09	8.9	4.5	6.3	71	16.9	0.8
2003-01-10	8.1	1.3	4	78.2	19.5	1
2003-01-11	6.4	-1.1	2.3	60.7	20.8	0
2003-01-12	6	-3.2	0.6	63.1	9	0
2003-01-13	4.8	-3.3	0	64.5	8.6	0
2003-01-14	7.7	-6.6	-0.6	64.1	7.4	0
2003-01-15	7.5	-6.6	0.3	64.5	4.9	0
2003-01-16	8.1	-5.5	0.4	69.5	4.6	0
2003-01-17	10.2	-4.8	1.9	72.7	17.6	0
2003-01-18	7.6	-4	1.4	81.9	3.5	0
2003-01-19	4	-2.4	1.1	96.4	3.7	0
2003-01-20	9.7	2.5	6.2	72.2	19.5	1
2003-01-21	9.5	2	6.1	89	14.8	1
2003-01-22	10.1	5.9	7.9	81.3	24.6	1
2003-01-23	8.3	6.2	7	88.5	16.4	0
2003-01-24	10.9	3	7.1	59.3	16.4	0
2003-01-25	14.3	0.2	5.9	55.6	11.9	0
2003-01-26	16.1	0.7	7.6	40.5	13	0
2003-01-27	14.3	6.6	9.9	61.7	19.9	0
2003-01-28	20.9	8.7	13.5	64.1	16.5	0
2003-01-29	17.4	2.7	9.5	64.1	9.3	0
2003-01-30	10.3	1	5.2	57.9	17.1	0
2003-01-31	9.6	0.1	5.3	51.6	21.8	0
2003-02-01	5.8	-1.3	1.9	55.4	28.3	0
2003-02-02	8.4	-3.3	1.5	60.5	5.4	0
2003-02-03	11	-3.5	3.1	75	5.8	0
2003-02-04	13.7	-1.5	6.9	67.1	15.5	0
2003-02-05	14.5	5.7	10.6	53.1	24.8	0
2003-02-06	11.4	0.6	5.8	61.6	3.5	0
2003-02-07	13.8	0.4	7.1	65.4	6.2	0
2003-02-08	8.5	1.2	5	84.4	4.9	0
2003-02-09	13.5	2.1	6.7	76.1	3.9	0
2003-02-10	12.5	-2.3	5.2	72.8	3.2	0
2003-02-11	13.1	2.3	6.9	68.8	3.7	0
2003-02-12	12.2	-1.4	5.8	71	3.1	0
2003-02-13	11.5	5.6	8.3	75.3	6.9	0
2003-02-14	11.3	3.2	6.6	50.4	6.3	0
2003-02-15	10	1.2	4.5	59.1	8.8	0
2003-02-16	8.2	-1.7	2.5	54.8	11.8	0
2003-02-17	10.4	-4.7	2.5	49.8	8.1	0
2003-02-18	9.6	-4.1	2.1	42	6	0
2003-02-19	2.3	-5.7	-1.5	70.6	6.5	0.6
2003-02-20	7.4	-0.7	3.4	86.3	9.3	14.7
2003-02-21	8.5	0.4	4.7	80.8	9	3
2003-02-22	10.4	-2.9	4.3	72.3	5.6	0
2003-02-23	7.5	5.8	6.7	89.2	9.7	2.3
2003-02-24	12.6	5.9	8.6	88.3	7.2	0.4
2003-02-25	11.3	7.5	9	77.8	22.5	0.8
2003-02-26	10.6	6.2	8.5	89.4	20.6	16.2
2003-02-27	9.3	5.4	6.6	85.3	10	1.1
2003-02-28	13.4	4	7.8	68.4	15.1	1.1
2003-03-01	11.6	2.4	6.2	88.5	4.8	0.55
2003-03-02	13.1	1.3	7.4	86.5	8.2	0
2003-03-03	14	6.6	10	77.8	10.4	0
2003-03-04	18.4	7.9	12.5	72.3	14.1	0
2003-03-05	18.2	2.9	10.7	78.4	4.9	0
2003-03-06	19.1	4.8	11.2	72.6	9.5	0.9
2003-03-07	12.6	3.9	9.2	66.8	3.7	0
2003-03-08	15.9	1.1	8.4	63.1	2.3	0
2003-03-09	17.1	5.5	10.7	65	5.1	0
2003-03-10	18.2	2.7	9.9	70.9	3.9	0
2003-03-11	19.9	3.1	11	62.8	3.7	0
2003-03-12	22.3	2.5	11.2	56.7	5.6	0
2003-03-13	22.7	2.9	12.4	57.5	5.3	0
2003-03-14	25.2	6	15.6	48.7	6.3	0
2003-03-15	21.1	5.1	13.5	57.8	8.1	0
2003-03-16	19.3	4.3	11.8	68.4	7.2	0
2003-03-17	11.8	6	9.5	62.1	13.2	0
2003-03-18	12.7	1.4	7.2	53.4	10.7	0
2003-03-19	15.3	5.3	9.4	48.9	6.7	0
2003-03-20	15.8	0.7	8.2	45.7	4.2	0
2003-03-21	17.6	0.2	9.8	39.2	7.2	0
2003-03-22	18.4	1.5	10.5	42.9	5.8	0
2003-03-23	16.7	1.7	9.2	60.8	9.6	0
2003-03-24	16.9	8.6	11.7	63.9	5.6	0
2003-03-25	17.7	7.8	12.5	46.1	9.8	0
2003-03-26	16.8	3.5	10.4	56.4	5	0.75
2003-03-27	16.9	8.1	11.8	78.8	6.5	1.5
2003-03-28	12.2	9.5	10.8	92	19.9	27.1
2003-03-29	15.1	8.5	11.3	73.4	15.1	27.1
2003-03-30	17.5	4.7	11.3	71.2	7.4	27.1
2003-03-31	13.1	9.4	11.4	86.3	21.2	0
2003-04-01	18.1	9.6	13.4	67.5	7.1	0
2003-04-02	20.6	5.5	13.3	64.4	4.4	0
2003-04-03	17.6	7.2	11.5	65.7	17.4	0
2003-04-04	14.3	4.4	9.2	49.3	30.6	0
2003-04-05	17.1	1.1	9	46.3	16.7	0
2003-04-06	18.2	0.2	9.6	48.6	9.3	0
2003-04-07	22.6	1.7	12.3	46.8	7.4	0
2003-04-08	21.4	2.5	13.1	45.1	6	0
2003-04-09	19.2	5.8	12.5	64	5.8	0
2003-04-10	19.8	5.4	12.1	61.5	15.5	0
2003-04-11	16.9	1.8	10.1	53.6	14.6	0
2003-04-12	14.1	7.9	10.6	58.9	21.1	2
2003-04-13	11.7	7.7	9.5	87.9	9.5	3.8
2003-04-14	22.6	5.9	13.4	75.2	17.6	8
2003-04-15	14.7	9.2	11	83.6	10.9	8
2003-04-16	16.8	6.9	10.6	78.6	12.3	4
2003-04-17	18	7.5	12.8	65.4	9.3	0
2003-04-18	19.5	8.7	14.2	63.5	3.5	0
2003-04-19	20.1	8.5	14.7	65.8	5.8	0
2003-04-20	13.2	9.4	10.8	86.5	16.1	0
2003-04-21	13.1	5.7	9.6	74	20.8	0
2003-04-22	17.5	7.2	11.6	75.3	3	0
2003-04-23	16.1	6.3	10.9	76.4	9.7	0
2003-04-24	16.4	9	12.3	71.7	7.9	0
2003-04-25	18.6	5.7	13.1	73.7	5.6	0
2003-04-26	21.3	10.8	16	60.8	8.6	0
2003-04-27	21.3	9.8	15.6	68	10.1	0.5
2003-04-28	22.2	4.3	14.4	59.1	6.7	0
2003-04-29	24.9	9.3	18.1	59.6	16	0
2003-04-30	20.5	11.8	16	61.9	14.8	0
2003-05-01	18.2	8.6	14.1	54.6	15.3	0
2003-05-02	18.5	4.5	13.1	59.3	5.3	0
2003-05-03	22.1	6.5	15.1	55.8	6.5	0
2003-05-04	25.1	7.5	17.1	56.3	10.2	0
2003-05-05	26.1	10	19.1	58.9	9.5	1
2003-05-06	22	10.8	16.5	63.3	12.5	2
2003-05-07	12.7	6.9	9.9	66.7	20.6	2.3
2003-05-08	18.3	6.4	11.4	69.3	18	2.3
2003-05-09	18	9.4	12.6	81.6	10.2	0
2003-05-10	23.5	6	15.5	67	4.5	0
2003-05-11	25.8	7.7	17.5	57.6	5.6	0
2003-05-12	26.9	10.2	18.7	61.4	6.8	0
2003-05-13	27.4	9.9	19.1	54.3	5.8	0
2003-05-14	27.9	8.9	19.4	50.1	8.3	0
2003-05-15	26.8	9.4	18.9	44	6.6	0
2003-05-16	26.8	10.5	19.3	54.5	5.1	0
2003-05-17	24.1	11.5	16.9	69.1	8.8	0
2003-05-18	26.3	8.5	18.3	58.4	7.4	0
2003-05-19	28.5	10.8	20.5	50.2	10.4	0
2003-05-20	29.1	11.7	20.1	50.8	11.8	0
2003-05-21	26.3	8.7	18.8	37.9	9.1	0
2003-05-22	27.9	10.1	19.8	40.3	9.3	0
2003-05-23	30.5	10.7	21.5	39	6	0
2003-05-24	31.8	10.2	23.1	32.8	9	0
2003-05-25	23.4	11.6	18.3	37.2	13	0
2003-05-26	19	7.9	13.9	42.7	18.8	0
2003-05-27	22.9	6	14.4	42.2	9.7	0
2003-05-28	26.3	7.9	17.5	43.9	5.1	0
2003-05-29	28	9.4	20	42.4	5.6	0
2003-05-30	30.8	10.9	21.9	40.2	4.4	0
2003-05-31	31.6	13	23.6	41.2	7.6	0
2003-06-01	31.9	15.4	22.5	50.9	8.5	0
2003-06-02	28.3	13.3	20.3	63.4	8.6	0
2003-06-03	26.7	12.5	21.2	51	10.9	0
2003-06-04	28.2	12.5	23.2	43.3	10	0
2003-06-05	25.6	15.2	19.8	64.6	11.8	2
2003-06-06	28.4	13.1	21	58.8	8.1	0
2003-06-07	31.2	12.8	23	49.7	5.1	0
2003-06-08	34.3	15.1	25.3	43.9	8.6	0
2003-06-09	33.7	16.7	25.8	42.9	11.1	0
2003-06-10	33.6	15.3	25.5	40	9	0
2003-06-11	33.8	13.9	25.1	33.2	9.3	0
2003-06-12	35.3	16	26.9	32.5	8.3	0
2003-06-13	35.4	20.7	27.9	32.8	5.8	0
2003-06-14	36	16.1	27.6	32.1	6	0
2003-06-15	32.2	17.3	24.7	46.5	10	0
2003-06-16	33.2	14.2	23.3	51.3	10	0
2003-06-17	32	8.5	24	47.2	6.7	1
2003-06-18	33.3	16.1	25.4	39.8	6.3	0
2003-06-19	34.6	18.7	26.6	42.1	9.7	0
2003-06-20	35.5	17.9	27.9	28	7.9	0
2003-06-21	35.4	17.8	28.4	29.7	7.6	0
2003-06-22	36.8	17.1	28.2	24.8	10.4	0
2003-06-23	36.5	16.6	28.4	28.7	10.7	0
2003-06-24	35.6	21	28	43.6	6.3	2
2003-06-25	30.4	19.7	25.7	50.2	12.3	0
2003-06-26	31.9	15	25.1	41.9	7.6	0
2003-06-27	33.2	16.6	25.9	33.2	10	0
2003-06-28	33	16.6	25.8	25.9	8.8	0
2003-06-29	33.4	16.9	26.2	32.8	11.4	0
2003-06-30	31.3	18.5	25.1	32.8	17.6	0
2003-07-01	24.1	16.2	20.3	58	25	0.8
2003-07-02	25.5	15.1	20.3	44.2	18.5	0
2003-07-03	26.8	13.1	20.6	43.2	9.3	0
2003-07-04	28.7	16.4	22	37.2	7.6	0
2003-07-05	30.5	14.7	23.3	34.5	9.3	0
2003-07-06	32.4	15.2	24.6	32.1	11.6	0
2003-07-07	32.8	18.4	26.3	36.2	8.8	0
2003-07-08	34.1	18	26.8	33.7	6.7	0
2003-07-09	35.1	18.6	28.1	27	6.3	0
2003-07-10	35.9	18.7	28.2	26.7	6.9	0
2003-07-11	36	20.4	28.8	29.1	6	0
2003-07-12	37.4	20.6	29.2	27.2	6.9	0
2003-07-13	35.2	21.8	28.6	27.8	9.3	0
2003-07-14	34.1	17.8	26.9	33.7	8.8	0
2003-07-15	32.2	19.4	26.1	35.3	11.8	0
2003-07-16	28.6	17.1	22.8	43.6	18.1	0
2003-07-17	26.3	13.1	20.5	37.6	10.9	0
2003-07-18	31.1	12.9	22.9	28	8	0
2003-07-19	33.7	13.8	24.9	26	11.1	0
2003-07-20	33.2	14	25.1	24.7	11.8	0
2003-07-21	33.1	14.6	25.1	25.4	12.3	0
2003-07-22	32	13.8	24.4	23.4	10.9	0
2003-07-23	33.4	12.8	24.5	22	10	0
2003-07-24	32.4	14.2	24.8	28.8	10.1	0
2003-07-25	32.6	16.5	26.2	29.6	8.1	0
2003-07-26	33.7	16.8	26.7	32.7	11.6	0
2003-07-27	34	18	27.5	33.4	14.1	0
2003-07-28	31.6	18.7	26.2	35.7	8.1	0
2003-07-29	34.4	16.5	26.8	28.7	9.5	0
2003-07-30	35.4	19.9	27.9	32.7	10.2	0
2003-07-31	36.5	20.8	28.5	30.6	9	0
2003-08-01	38.2	19.3	28.7	26.9	9.5	0
2003-08-02	39.8	17.3	28.9	21.4	8.8	0
2003-08-03	38.3	18.9	29.2	24	8.1	0
2003-08-04	38.6	21	31.1	26.1	8.8	0
2003-08-05	37	20.6	29.8	28	7.4	0
2003-08-06	37	20.3	29.1	29.3	7.9	0
2003-08-07	36.2	20.2	28.7	32.2	5.1	0
2003-08-08	36.9	19.5	28.9	24	8.4	0
2003-08-09	35.9	17.6	28.6	25.2	6.3	0
2003-08-10	36.6	19.6	27.9	31.1	7.2	0
2003-08-11	36.5	22.4	29.4	30.7	4.6	0
2003-08-12	36.5	19.9	29.3	28.9	4.9	0
2003-08-13	38.1	20	29.7	24.2	5.1	0
2003-08-14	36.8	18.1	28.2	21.9	3.5	0
2003-08-15	37.6	21	29.1	24.1	6	0
2003-08-16	35.4	21.1	28.5	25.7	12.8	0
2003-08-17	28.7	20.3	24.4	40.8	12	0
2003-08-18	30.6	15.4	23.8	39.1	8.3	0
2003-08-19	31.9	16.9	24.4	38.8	3.7	0
2003-08-20	34	15.7	26.2	32.1	5.8	0
2003-08-21	33.9	16.7	26.7	30.8	8.6	0
2003-08-22	34.1	18.6	25.2	48.8	9.5	0
2003-08-23	30.8	16.5	22.1	59.1	9.3	0.3
2003-08-24	31.6	15.1	23.5	52.8	6.5	0
2003-08-25	32.8	16.3	25.7	42.1	7.4	0
2003-08-26	32.4	17.5	25.7	41.1	11.1	0
2003-08-27	30.3	17.6	24.4	33.4	10.4	0
2003-08-28	29.5	12.9	22.3	31.4	12.5	0
2003-08-29	23.1	17.8	20.2	58.6	16.2	0
2003-08-30	25.3	16.1	20.6	51.9	20.2	0
2003-08-31	29.2	12.9	21.6	51.2	11.1	0
2003-09-01	30	14.6	22.7	52	13.2	0
2003-09-02	28.2	14.2	21.5	52.3	11.8	0
2003-09-03	28.6	13.6	21.1	53.5	8.1	0
2003-09-04	28.1	16.9	21.8	53	11.1	0
2003-09-05	29.3	17.3	22.8	54.9	15.1	0
2003-09-06	28.4	13.6	21.7	49.1	8.1	0
2003-09-07	29.2	14.1	22.9	46.1	11.4	0
2003-09-08	27.2	17.1	21.9	50.7	12.7	0
2003-09-09	28.6	14	21.3	46.4	17.1	0
2003-09-10	23.4	13.4	19.1	42	19.2	0
